no,G_ID,GDAY_DS,T_ID,WLS,P1,P2,P3,P4,D1,D2,D3,B1,B2,B3,B4,C1,C2,C3,C4,S1,S2,W,WS,WC,YEAR,p1,p2,p3,p4,d1,d2,d3,b1,b2,b3,b4,c1,c2,c3,c4,s1,s2
47,20200701LTNC0,20200701,LT,L,0.310344828,6.75,0.103448276,0.5,0,0,0,0.2,1,0.225806452,0.466666667,1,0.066666667,0.2,3,0,0.744186047,LOSE,0,9025,2020,0.309646398,0.906040268,0,1,1,0,0,0,0,0,0.525184996,1,0.027762657,0,0,0,0
48,20200702LTNC0,20200702,LT,L,0.421052632,10.125,0.184210526,0.125,0,0,2,0.285714286,7,0.365853659,0.514285714,1,0.2,0.375,9,1,1,LOSE,0,9025,2020,1,1,0.34994152,0,1,0,1,0.636915559,1,0.798008717,0.716487442,1,1,1,1,1,1
49,20200703SKLT0,20200703,LT,L,0.375,7,0.175,0.222222222,2,1,0,0.28125,9,0.428571429,0.46875,0,0.125,0.153846154,14,1,1,LOSE,0,9025,2020,0.721461616,0.964765101,0.272,0.056603774,1,1,0,0.594454522,1,1,0.533554478,0,0.545998911,0,1,1,1
50,20200704SKLT0,20200704,LT,W,0.333333333,4,0.194444444,0.111111111,0,1,0,0.378378378,7,0.452380952,0.594594595,1,0.216216216,0.466666667,10,2,1,WIN,3,9028,2020,0.456069587,0.260067114,0.43654321,0,1,1,0,1,1,1,1,1,1,1,1,1,1
51,20200705SKLT0,20200705,LT,L,0.411764706,6,0.264705882,0.444444444,0,0,2,0.21875,3,0.277777778,0.34375,0,0.09375,0.166666667,6,0,0.744186047,LOSE,0,9028,2020,0.955631054,0.729865772,1,0.811320755,1,0,1,0,0.333333333,0,0.031385558,0,0.268372346,0,0.2,0,0
52,20200707LTHH0,20200707,LT,L,0.348837209,5.558823529,0.162790698,0.529411765,0,0,1,0.291666667,8,0.392857143,0.583333333,2,0.125,0.2,15,1,1,LOSE,0,9028,2020,0.55482011,0.626233715,0.168682171,1,1,0,1,0.693530276,1,1,0.993875989,1,0.545998911,0,1,1,1
53,20200708LTHH0,20200708,LT,W,0.25,2,0.3125,0.222222222,0,1,0,0.365853659,2,0.380952381,0.609756098,2,0.12195122,0.272727273,10,3,1,WIN,3,9031,2020,0,0,1,0.056603774,1,1,0,1,0,0.93950775,1,1,0.518913393,0.491270319,1,1,1
54,20200709LTHH0,20200709,LT,W,0.285714286,3,0.142857143,0.333333333,0,1,2,0.172413793,3,0.21875,0.448275862,2,0.172413793,0.333333333,2,1,1,WIN,3,9034,2020,0.152764411,0.025167785,0,0.433962264,1,1,1,0,0.333333333,0,0.451302672,1,0.967225424,0.900662252,0,1,1
55,20200710OBLT0,20200710,LT,L,0.41025641,10,0.179487179,0.555555556,0,1,3,0.21875,2,0.257142857,0.53125,2,0.15625,0.25,3,1,1,LOSE,0,9034,2020,0.946024103,1,0.30997151,1,1,1,1,0,0,0,0.784638939,1,0.823625476,0.337748344,0,1,1
56,20200711OBLT0,20200711,LT,W,0.277777778,4,0.194444444,0.333333333,0,1,1,0.272727273,3,0.333333333,0.333333333,0,0.151515152,0.375,6,0,0,WIN,3,9037,2020,0.102213548,0.260067114,0.43654321,0.433962264,1,1,1,0.513392542,0.333333333,0.493241569,0,0,0.781560845,1,0.2,0,0
57,20200714LGLT0,20200714,LT,W,0.107142857,0,0.178571429,0.111111111,0,1,1,0.322580645,5,0.405405405,0.451612903,0,0.129032258,0.111111111,9,0,0,WIN,3,9040,2020,0,0,0.302222222,0,1,1,1,0.987561544,1,1,0.464708739,0,0.581821694,0,1,0,0
58,20200715LGLT0,20200715,LT,L,0.475,9,0.2,0.333333333,0,0,0,0.324324324,2,0.358974359,0.648648649,3,0.081081081,0,9,1,0.5,LOSE,0,9040,2020,1,1,0.483555556,0.433962264,1,0,0,1,0,0.733538743,1,1,0.155821036,0,1,1,0
59,20200716LGLT0,20200716,LT,W,0.473684211,10,0.105263158,0.666666667,0,3,0,0.375,2,0.390243902,0.725,2,0.375,0.571428571,3,0,0.744186047,WIN,3,9043,2020,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0
60,20200717LTSS0,20200717,LT,L,0.58974359,16.875,0.128205128,0.75,0,0,1,0.342105263,3,0.390243902,0.605263158,1,0.263157895,0.416666667,5,1,1,LOSE,0,9043,2020,1,1,0,1,1,0,1,1,0.333333333,1,1,1,1,1,0,1,1
61,20200718LTSS0,20200718,LT,L,0.393939394,5.625,0.151515152,0.5,0,0,1,0.21875,5,0.324324324,0.28125,0,0.0625,0.222222222,8,1,1,LOSE,0,9043,2020,0.842094357,0.641778523,0.073265993,1,1,0,1,0,1,0.408812832,0,0,0,0.150110375,0.733333333,1,1
62,20200719LTSS0,20200719,LT,W,0.258064516,1,0.290322581,0.333333333,0,1,0,0.206896552,1,0.233333333,0.413793103,1,0.068965517,0,2,0,0.744186047,WIN,3,9046,2020,0,0,1,0.433962264,1,1,0,0,0,0,0.312773315,1,0.04818576,0,0,0,0
1,20200505NCSS0,20200505,NC,W,0.1,0,0.266666667,0.666666667,0,0,1,0.212121212,2,0.257142857,0.696969697,3,0.121212121,0.333333333,4,0,0.736486486,WIN,3,9049,2020,0,0,0.984593838,1,1,0,1,0,0,0,1,1,0.153633422,0.666666667,0,0,0
2,20200506NCSS0,20200506,NC,W,0.28125,3,0.34375,0.111111111,0,0,0,0.242424242,7,0.358974359,0.545454545,2,0.121212121,0.2,9,2,0.5,WIN,3,9052,2020,0.322838991,0.222222222,1,0,1,0,0,0.1368202,1,0.622076371,0.506738071,1,0.153633422,0,1,1,0
3,20200507NCSS0,20200507,NC,W,0.1875,2,0.25,0.555555556,0,0,1,0.257142857,7,0.341463415,0.485714286,1,0.2,0.230769231,9,0,0.736486486,WIN,3,9055,2020,0,0,0.842086835,1,1,0,1,0.269000302,1,0.484987518,0.302738498,0,0.774757282,0.153846154,1,0,0
4,20200508LGNC0,20200508,NC,W,0.352941176,5,0.264705882,0.444444444,0,0,0,0.351351351,7,0.454545455,0.810810811,2,0.351351351,0.466666667,7,1,1,WIN,3,9058,2020,0.750960584,0.666666667,0.967828308,0.666666667,1,0,0,1,1,1,1,1,1,1,0.5,1,1
5,20200510LGNC0,20200510,NC,L,0.575,10,0.15,0.555555556,0,1,2,0.315789474,4,0.357142857,0.526315789,1,0.184210526,0.416666667,8,0,0.736486486,LOSE,0,9058,2020,1,1,0,1,1,1,1,0.795674577,0.5,0.607737996,0.441383517,0,0.650281042,1,0.75,0,0
6,20200512KTNC0,20200512,NC,W,0.395348837,5.4,0.255813953,0.3,0,0,2,0.307692308,2,0.325,0.666666667,3,0.179487179,0.285714286,7,0,0.736486486,WIN,3,9061,2020,1,0.755555556,0.89179858,0.233333333,1,0,1,0.722958207,0,0.356099516,0.920650249,1,0.613044561,0.428571429,0.5,0,0
7,20200513KTNC0,20200513,NC,W,0.314285714,3.6,0.2,0.2,0,0,1,0.297297297,6,0.357142857,0.567567568,2,0.135135135,0.428571429,10,1,1,WIN,3,9064,2020,0.52011993,0.355555556,0.414565826,0,1,0,1,0.629606112,1,0.607737996,0.582249077,1,0.263395434,1,1,1,1
8,20200514KTNC0,20200514,NC,W,0.225806452,0,0.35483871,0.111111111,0,1,1,0.290322581,3,0.352941176,0.483870968,0,0.032258065,0.142857143,8,2,1,WIN,3,9067,2020,0,0,1,0,1,1,1,0.566969867,0.25,0.574844077,0.296443981,0,0,0,0.75,1,1
9,20200515NCSK0,20200515,NC,W,0.133333333,1.8,0.2,0.7,0,0,1,0.275,7,0.355555556,0.375,0,0.15,0.333333333,11,0,0.736486486,WIN,3,9070,2020,0,0,0.414565826,1,1,0,1,0.429365866,1,0.595311404,0,0,0.380582524,0.666666667,1,0,0
10,20200516NCSK0,20200516,NC,W,0.258064516,1,0.225806452,0.111111111,0,2,0,0.172413793,4,0.272727273,0.24137931,0,0.068965517,0.2,5,1,1,WIN,3,9073,2020,0.184381139,0,0.635221831,0,1,1,0,0,0.5,0,0,0,0,0,0,1,1
11,20200517NCSK0,20200517,NC,W,0.333333333,5,0.205128205,0.444444444,0,1,0,0.333333333,9,0.456521739,0.944444444,4,0.305555556,0.25,9,0,0.736486486,WIN,3,9076,2020,0.633867499,0.666666667,0.458414135,0.666666667,1,1,0,0.95322671,1,1,1,1,1,0.25,1,0,0
12,20200519NCOB0,20200519,NC,W,0.333333333,4,0.222222222,0.888888889,0,0,0,0.307692308,7,0.377777778,0.358974359,0,0.128205128,0.210526316,15,1,1,WIN,3,9079,2020,0.633867499,0.444444444,0.604575163,1,1,0,0,0.722958207,1,0.769283687,0,0,0.208762758,0.052631579,1,1,1
13,20200520NCOB0,20200520,NC,L,0.121212121,1.741935484,0.272727273,0.483870968,0,0,0,0.138888889,3,0.205128205,0.305555556,1,0.027777778,0,5,1,0.5,LOSE,0,9079,2020,0,0,1,0.784946237,1,0,0,0,0.25,0,0,0,0,0,0,1,0
14,20200521NCOB0,20200521,NC,W,0.342857143,6,0.057142857,0.333333333,1,1,1,0.431818182,4,0.468085106,0.75,2,0.272727273,0.454545455,9,1,1,WIN,3,9082,2020,0.690741283,0.888888889,0,0.333333333,1,1,1,1,0.5,1,1,1,1,1,1,1,1
15,20200522HHNC0,20200522,NC,L,0.382352941,5,0.176470588,0.111111111,0,0,0,0.206896552,3,0.272727273,0.344827586,1,0.103448276,0.2,3,0,0.736486486,LOSE,0,9082,2020,0.926600212,0.666666667,0.213379469,0,1,0,0,0,0.25,0,0,0,0.013592233,0,0,0,0
16,20200523HHNC0,20200523,NC,W,0.266666667,0,0.3,0.111111111,0,1,0,0.3125,4,0.371428571,0.375,0,0.09375,0.363636364,9,3,0.75,WIN,3,9085,2020,0.235751009,0,1,0,1,1,0,0.766133552,0.5,0.71957732,0,0,0,0.818181818,1,1,0.051282051
17,20200524HHNC0,20200524,NC,W,0.303030303,5,0.181818182,0.444444444,0,0,1,0.371428571,6,0.43902439,0.6,1,0.285714286,0.375,10,1,1,WIN,3,9088,2020,0.452905458,0.666666667,0.259103641,0.666666667,1,0,1,1,1,1,0.692998551,0,1,0.875,1,1,1
18,20200526WONC0,20200526,NC,W,0.15625,2,0.25,0.666666667,0,0,0,0.285714286,4,0.34375,0.714285714,1,0.25,0.428571429,4,1,1,WIN,3,9091,2020,0,0,0.842086835,1,1,0,0,0.525585205,0.5,0.502888629,1,0,1,1,0,1,1
19,20200527WONC0,20200527,NC,W,0.361111111,3,0.25,0.444444444,0,2,1,0.371428571,5,0.435897436,0.714285714,3,0.228571429,0.333333333,6,0,0.736486486,WIN,3,9094,2020,0.79974937,0.222222222,0.842086835,0.666666667,1,1,1,1,0.75,1,1,1,1,0.666666667,0.25,0,0
20,20200528WONC0,20200528,NC,W,0.45,6,0.1,0.222222222,0,2,0,0.351351351,1,0.368421053,0.918918919,4,0.243243243,0.428571429,5,0,0.736486486,WIN,3,9097,2020,1,0.888888889,0,0,1,1,0,1,0,0.696032199,1,1,1,1,0,0,0
21,20200529NCSS0,20200529,NC,L,0.257142857,5.192307692,0.2,0,0,0,0,0.242424242,2,0.285714286,0.363636364,1,0.121212121,0.75,4,0,0,LOSE,0,9097,2020,0.178877225,0.709401709,0.414565826,0,1,0,0,0.1368202,0,0.048541373,0,0,0.153633422,1,0,0,0
22,20200530NCSS0,20200530,NC,L,0.515151515,10.125,0.151515152,0.875,0,1,1,0.133333333,4,0.1875,0.2,0,0.033333333,0,6,0,0.736486486,LOSE,0,9097,2020,1,1,0,1,1,1,1,0,0.5,0,0,0,0,0,0.25,0,0
23,20200531NCSS0,20200531,NC,W,0.342857143,7,0.171428571,0.222222222,0,2,1,0.4375,4,0.461538462,0.9375,3,0.333333333,0.454545455,8,0,0.736486486,WIN,3,9100,2020,0.690741283,1,0.170268107,0,1,1,1,1,0.5,1,1,1,1,1,0.75,0,0
24,20200602SKNC0,20200602,NC,L,0.405405405,8,0.135135135,0.777777778,0,0,0,0.205882353,2,0.25,0.441176471,1,0.058823529,0.125,7,0,0.736486486,LOSE,0,9100,2020,1,1,0,1,1,0,0,0,0,0,0.150651859,0,0,0,0.5,0,0
25,20200603SKNC0,20200603,NC,W,0.447368421,6,0.131578947,0.333333333,0,0,0,0.4,5,0.463414634,0.857142857,2,0.228571429,0.333333333,9,1,0.5,WIN,3,9103,2020,1,0.888888889,0,0.333333333,1,0,0,1,0.75,1,1,1,1,0.666666667,1,1,0
26,20200604SKNC0,20200604,NC,W,0.166666667,0,0.4,0.444444444,0,1,1,0.3125,14,0.465116279,0.6875,2,0.3125,0.2,13,0,0.736486486,WIN,3,9106,2020,0,0,1,0.666666667,1,1,1,0.766133552,1,1,0.991791405,1,1,0,1,0,0
27,20200605NCHH0,20200605,NC,W,0.148148148,2,0.407407407,0.777777778,0,3,0,0.395348837,7,0.469387755,0.953488372,4,0.255813953,0.277777778,10,1,1,WIN,3,9109,2020,0,0,1,1,1,1,0,1,1,1,1,1,1,0.388888889,1,1,1
28,20200606NCHH0,20200606,NC,W,0.351351351,2,0.189189189,0,0,1,1,0.333333333,4,0.363636364,0.928571429,4,0.333333333,0.6,5,0,0.736486486,WIN,3,9112,2020,0.74146655,0,0.322128852,0,1,1,1,0.95322671,0.5,0.658574052,1,1,1,1,0,0,0
29,20200607NCHH0,20200607,NC,W,0.193548387,2,0.161290323,0.111111111,0,1,0,0.325,6,0.413043478,0.625,1,0.2,0.4,11,0,0,WIN,3,9115,2020,0,0,0.08358182,0,1,1,0,0.878389447,1,1,0.778367938,0,0.774757282,1,1,0,0
30,20200609OBNC0,20200609,NC,W,0.457142857,8,0.285714286,0.444444444,0,2,1,0.352941176,7,0.463414634,0.705882353,1,0.352941176,0.583333333,5,0,0,WIN,3,9118,2020,1,1,1,0.666666667,1,1,1,1,1,1,1,0,1,1,0,0,0
31,20200610OBNC0,20200610,NC,L,0.428571429,9,0.142857143,0.555555556,0,2,0,0.205882353,0,0.205882353,0.411764706,1,0.029411765,0,6,0,0.736486486,LOSE,0,9118,2020,1,1,0,1,1,1,0,0,0,0,0.050217286,0,0,0,0.25,0,0
32,20200611OBNC0,20200611,NC,W,0.405405405,5,0.27027027,0.222222222,0,1,1,0.378378378,0,0.378378378,0.702702703,1,0.189189189,0.384615385,6,0,0,WIN,3,9121,2020,1,0.666666667,1,0,1,1,1,1,0,0.77398564,1,0,0.689530307,0.923076923,0.25,0,0
33,20200612WONC0,20200612,NC,L,0.205882353,2.7,0.323529412,0.3,1,0,0,0.228571429,5,0.307692308,0.342857143,0,0.057142857,0.125,8,1,1,LOSE,0,9121,2020,0,0.155555556,1,0.233333333,1,0,0,0.012415399,0.75,0.220601873,0,0,0,0,0.75,1,1
34,20200613WONC0,20200613,NC,L,0.590909091,18,0.25,0.444444444,0,0,1,0.314285714,6,0.368421053,0.371428571,0,0.142857143,0.307692308,9,0,0.736486486,LOSE,0,9121,2020,1,1,0.842086835,0.666666667,1,0,1,0.782170108,1,0.696032199,0,0,0.324271845,0.538461538,1,0,0
35,20200614WONC0,20200614,NC,W,0.303030303,5,0.212121212,0.444444444,0,1,0,0.382352941,5,0.45,1,3,0.264705882,0.272727273,7,3,1,WIN,3,9124,2020,0.452905458,0.666666667,0.518207283,0.666666667,1,1,0,1,0.75,1,1,1,1,0.363636364,0.5,1,1
36,20200616NCHT0,20200616,NC,L,0.266666667,7.875,0.3,1,0,1,0,0.277777778,3,0.315789474,0.444444444,0,0.111111111,0.3,8,1,1,LOSE,0,9124,2020,0.235751009,1,1,1,1,1,0,0.454311621,0.25,0.283992583,0.161811256,0,0.074002157,0.5,0.75,1,1
37,20200617NCHT0,20200617,NC,L,0.35483871,7.875,0.064516129,0.25,0,1,0,0.205882353,5,0.27027027,0.382352941,1,0.176470588,0.111111111,6,3,1,LOSE,0,9124,2020,0.762292173,1,0,0.083333333,1,1,0,0,0.75,0,0,0,0.589263278,0,0.25,1,1
38,20200619HHNC0,20200619,NC,W,0.258064516,1,0.387096774,0.111111111,0,0,0,0.233333333,2,0.28125,0.5,1,0.1,0.166666667,5,0,0.736486486,WIN,3,9127,2020,0.184381139,0,1,0,1,0,0,0.055179549,0,0.013591585,0.351521004,0,0,0,0,0,0
39,20200620HHNC0,20200620,NC,L,0.393939394,4,0.303030303,0.222222222,0,1,0,0.235294118,1,0.228571429,0.352941176,1,0.088235294,0.142857143,6,1,1,LOSE,0,9127,2020,0.99579158,0.444444444,1,0,1,1,0,0.072788317,0,0,0,0,0,0,0.25,1,1
40,20200621HHNC0,20200621,NC,W,0.235294118,7,0.147058824,0.888888889,0,0,1,0.314285714,4,0.375,0.542857143,1,0.228571429,0.416666667,7,1,1,WIN,3,9130,2020,0.048402073,1,0,1,1,0,1,0.782170108,0.5,0.747537151,0.497868525,0,1,1,0.5,1,1
41,20200623NCKT0,20200623,NC,W,0.363636364,3,0.181818182,0.444444444,0,0,0,0.225806452,3,0.285714286,0.483870968,1,0.129032258,0.4,5,0,0,WIN,3,9133,2020,0.81482954,0.222222222,0.259103641,0.666666667,1,0,0,0,0.25,0.048541373,0.296443981,0,0.215283433,1,0,0,0
42,20200625NCKT1,20200625,NC,W,0.2,1,0.2,0.666666667,0,1,0,0.1875,5,0.277777778,0.5,2,0.09375,0,7,0,0,WIN,3,9136,2020,0,0,0.414565826,1,1,1,0,0,0.75,0,0.351521004,1,0,0,0.5,0,0
43,20200625NCKT2,20200625,NC,L,0.465116279,21.375,0.139534884,0.375,0,0,1,0.27027027,1,0.282051282,0.432432432,1,0.162162162,0.333333333,6,0,0.736486486,LOSE,0,9136,2020,1,1,0,0.458333333,1,0,1,0.386890663,0,0.019864624,0.120792932,0,0.476462871,0.666666667,0.25,0,0
44,20200626NCOB0,20200626,NC,W,0.28125,3,0.125,0.555555556,0,2,1,0.34375,5,0.405405405,0.5,0,0.25,0.666666667,4,1,1,WIN,3,9139,2020,0.322838991,0.222222222,0,1,1,1,1,1,0.75,0.985573552,0.351521004,0,1,1,0,1,1
45,20200627NCOB0,20200627,NC,L,0.484848485,13.5,0.121212121,0.625,0,1,1,0.181818182,2,0.205882353,0.484848485,2,0.090909091,0.2,5,0,0.736486486,LOSE,0,9139,2020,1,1,0,1,1,1,1,0,0,0,0.299781982,1,0,0,0,0,0
46,20200628NCOB0,20200628,NC,W,0.151515152,0,0.212121212,0.222222222,0,0,1,0.315789474,2,0.35,0.684210526,3,0.131578947,0.25,8,0,0,WIN,3,9142,2020,0,0,0.518207283,0,1,0,1,0.795674577,0,0.551818334,0.980558591,1,0.235360245,0.25,0.75,0,0
47,20200630LTNC0,20200630,NC,L,0.441860465,8.181818182,0.093023256,1,0,2,1,0.275,7,0.361702128,0.675,3,0.2,0.166666667,7,0,0.736486486,LOSE,0,9142,2020,1,1,0,1,1,1,1,0.429365866,1,0.643431397,0.949106712,1,0.774757282,0,0.5,0,0
48,20200701LTNC0,20200701,NC,W,0.3,2,0.366666667,0.111111111,0,1,0,0.206896552,4,0.303030303,0.551724138,2,0.137931034,0.5,4,1,1,WIN,3,9145,2020,0.434809254,0,1,0,1,1,0,0,0.5,0.184104191,0.528147322,1,0.285436893,1,0,1,1
49,20200702LTNC0,20200702,NC,W,0.371428571,7,0.142857143,0.555555556,0,1,1,0.368421053,1,0.384615385,0.526315789,1,0.210526316,0.4,7,1,1,WIN,3,9148,2020,0.861362636,1,0,1,1,1,1,1,0,0.82281362,0.441383517,0,0.857741441,1,0.5,1,1
50,20200703HTNC0,20200703,NC,L,0.411764706,8,0.117647059,0.333333333,0,0,1,0.264705882,2,0.305555556,0.352941176,0,0.058823529,0.142857143,7,1,1,LOSE,0,9148,2020,1,1,0,0.333333333,1,0,1,0.336919835,0,0.203873769,0,0,0,0,0.5,1,1
51,20200704HTNC0,20200704,NC,W,0.25,2,0.1875,0.333333333,0,2,0,0.4,0,0.388888889,1.085714286,3,0.257142857,0.363636364,5,0,0.736486486,WIN,3,9151,2020,0.136221886,0,0.307685574,0.333333333,1,1,0,1,0,0.856269828,1,1,1,0.818181818,0,0,0
52,20200705HTNC0,20200705,NC,W,0.303030303,6,0.151515152,0.333333333,0,2,0,0.228571429,4,0.307692308,0.657142857,2,0.2,0.285714286,6,1,1,WIN,3,9154,2020,0.452905458,0.888888889,0,0.333333333,1,1,0,0.012415399,0.5,0.220601873,0.888128578,1,0.774757282,0.428571429,0.25,1,1
53,20200707NCSK0,20200707,NC,W,0.361111111,4,0.222222222,0.444444444,0,2,1,0.242424242,2,0.277777778,0.484848485,0,0.151515152,0.285714286,4,1,1,WIN,3,9157,2020,0.79974937,0.444444444,0.604575163,0.666666667,1,1,1,0.1368202,0,0,0.299781982,0,0.392527214,0.428571429,0,1,1
54,20200708NCSK0,20200708,NC,L,0.3,3.375,0.166666667,0.25,0,1,0,0.205882353,1,0.228571429,0.205882353,0,0.029411765,0.285714286,6,0,0.736486486,LOSE,0,9157,2020,0.434809254,0.305555556,0.129551821,0.083333333,1,1,0,0,0,0,0,0,0,0.428571429,0.25,0,0
55,20200709NCSK0,20200709,NC,W,0.172413793,2,0.24137931,0.444444444,0,1,0,0.325,7,0.413043478,0.575,2,0.2,0.285714286,11,3,1,WIN,3,9160,2020,0,0,0.768376316,0.666666667,1,1,0,0.878389447,1,1,0.607629165,1,0.774757282,0.428571429,1,1,1
56,20200710NCLG0,20200710,NC,W,0.2,2,0.166666667,0.333333333,0,0,1,0.384615385,3,0.418604651,0.692307692,1,0.307692308,0.5,5,1,0.5,WIN,3,9163,2020,0,0,0.129551821,0.333333333,1,0,1,1,0.25,1,1,0,1,1,0,1,0
57,20200711NCLG0,20200711,NC,D,0.391304348,4.5,0.304347826,0.333333333,0,0,0,0.2,5,0.265306122,0.422222222,2,0.133333333,0.375,8,1,0.5,WIN,1,9164,2020,0.980055751,0.555555556,1,0.333333333,1,0,0,0,0.75,0,0.085927357,1,0.249190939,0.875,0.75,1,0
58,20200714NCWO0,20200714,NC,L,0.451612903,5.625,0.129032258,0.5,0,3,0,0.1,1,0.129032258,0.233333333,1,0.033333333,0,4,0,0.736486486,LOSE,0,9164,2020,1,0.805555556,0,0.833333333,1,1,0,0,0,0,0,0,0,0,0,0,0
59,20200715NCWO0,20200715,NC,L,0.40625,7.875,0.21875,0.75,0,1,1,0.323529412,3,0.361111111,0.588235294,1,0.117647059,0.333333333,6,0,0.736486486,LOSE,0,9164,2020,1,1,0.574886204,1,1,1,1,0.865182871,0.25,0.638804475,0.652824722,0,0.12552827,0.666666667,0.25,0,0
60,20200716NCWO0,20200716,NC,W,0.228571429,1,0.257142857,0.111111111,0,0,2,0.35,6,0.409090909,0.625,1,0.225,0.333333333,10,0,0.736486486,WIN,3,9167,2020,0.008255872,0,0.903161265,0,1,0,1,1,1,1,0.778367938,0,0.97184466,0.666666667,1,0,0
61,20200717KTNC0,20200717,NC,D,0.25,2.25,0.204545455,0.25,0,0,0,0.195121951,5,0.276595745,0.243902439,0,0.073170732,0.25,8,2,1,WIN,1,9168,2020,0.136221886,0.055555556,0.453431373,0.083333333,1,0,0,0,0.75,0,0,0,0,0.25,0.75,1,1
62,20200718KTNC0,20200718,NC,W,0.137931034,1,0.344827586,0.222222222,0,1,0,0.333333333,7,0.45,0.575757576,1,0.181818182,0.333333333,10,2,1,WIN,3,9171,2020,0,0,1,0,1,1,0,0.95322671,1,1,0.610216116,0,0.631421006,0.666666667,1,1,1
63,20200719KTNC0,20200719,NC,W,0.1875,2,0.28125,0.111111111,0,0,0,0.333333333,4,0.4,0.583333333,1,0.222222222,0.625,8,0,0.736486486,WIN,3,9174,2020,0,0,1,0,1,0,0,0.95322671,0.5,0.943255969,0.636085627,0,0.949946063,1,0.75,0,0
1,20200505OBLG0,20200505,OB,L,0.6,9,0.2,0.625,0,1,2,0.2,3,0.264705882,0.4,1,0.066666667,0,5,0,0.617816092,LOSE,0,9174,2020,1,1,0.647619048,1,1,1,1,0,0.1,0,0.056768559,0.8,0,0,0,0,0
2,20200506OBLG0,20200506,OB,W,0.181818182,2,0.181818182,0.222222222,0,1,0,0.342857143,1,0.351351351,0.514285714,1,0.142857143,0.428571429,5,0,0.617816092,WIN,3,9177,2020,0,0,0.466089466,0,1,1,0,0.90331392,0,0.517282208,0.475982533,0.8,0.423728814,1,0,0,0
3,20200507OBLG0,20200507,OB,W,0.3,3,0.233333333,0.222222222,0,1,0,0.35,1,0.341463415,0.55,1,0.175,0.333333333,6,0,0,WIN,3,9180,2020,0.134840182,0.048484848,0.98042328,0,1,1,0,0.963027478,0,0.429691139,0.6069869,0.8,0.652542373,0.61987041,0,0,0
4,20200508KTOB0,20200508,OB,L,0.595744681,12,0.14893617,0.222222222,0,0,0,0.235294118,3,0.289473684,0.411764706,0,0.088235294,0.285714286,8,0,0.617816092,LOSE,0,9180,2020,1,1,0.137791287,0,1,0,0,0.004097989,0.1,0,0.099922939,0,0.034895314,0.429805616,0.615384615,0,0
5,20200510KTOB0,20200510,OB,W,0.4375,9.818181818,0.166666667,0.272727273,0,0,0,0.367346939,6,0.436363636,0.653061224,3,0.244897959,0.5,11,0,0,WIN,3,9183,2020,1,1,0.314814815,0.151515152,1,0,0,1,1,1,0.985028072,1,1,1,1,0,0
6,20200512OBLT0,20200512,OB,W,0.452380952,6,0.166666667,0.222222222,0,0,0,0.487804878,3,0.522727273,0.926829268,2,0.243902439,0.4375,6,0,0,WIN,3,9186,2020,1,0.63030303,0.314814815,0,1,0,0,1,0.1,1,1,1,1,1,0,0,0
7,20200513OBLT0,20200513,OB,L,0.485714286,11.25,0.142857143,1.125,0,1,1,0.257142857,7,0.380952381,0.657142857,3,0.257142857,0.285714286,6,0,0,LOSE,0,9186,2020,1,1,0.077097506,1,1,1,1,0.186751225,1,0.77949928,1,1,1,0.429805616,0,0,0
8,20200514OBLT0,20200514,OB,W,0.382352941,4,0.235294118,0.222222222,0,0,0,0.333333333,4,0.372093023,0.794871795,2,0.153846154,0.25,10,2,1,WIN,3,9189,2020,0.666646836,0.242424242,1,0,1,0,0,0.823695843,0.5,0.701019752,1,1,0.501955671,0.287257019,1,1,1
9,20200515OBHT0,20200515,OB,W,0.25,4,0.083333333,0.444444444,1,0,0,0.418604651,4,0.444444444,0.837209302,3,0.255813953,0.4,7,0,0.617816092,WIN,3,9192,2020,0,0.242424242,0,0.666666667,1,0,0,1,0.5,1,1,1,1,0.885961123,0.307692308,0,0
10,20200516OBHT0,20200516,OB,L,0.631578947,14.625,0.078947368,0.625,0,1,1,0.257142857,3,0.297297297,0.571428571,1,0.114285714,0.272727273,7,0,0.617816092,LOSE,0,9192,2020,1,1,0,1,1,1,1,0.186751225,0.1,0.038451033,0.68558952,0.8,0.220338983,0.377969762,0.307692308,0,0
11,20200517OBHT0,20200517,OB,W,0.314285714,4,0.285714286,0.333333333,0,1,0,0.375,1,0.390243902,0.575,0,0.15,0.285714286,8,2,1,WIN,3,9195,2020,0.227092356,0.242424242,1,0.333333333,1,1,0,1,0,0.861807078,0.698689956,0,0.474576271,0.429805616,0.615384615,1,1
12,20200519NCOB0,20200519,OB,L,0.333333333,5,0.179487179,0.555555556,0,0,1,0.277777778,9,0.4,0.388888889,0,0.111111111,0.166666667,15,0,0.617816092,LOSE,0,9195,2020,0.350095256,0.436363636,0.442816443,1,1,0,1,0.359257059,1,0.948230266,0.016011645,0,0.197740113,0,1,0,0
13,20200520NCOB0,20200520,OB,W,0.194444444,0.818181818,0.388888889,0.272727273,0,0,0,0.090909091,5,0.210526316,0.151515152,0,0.060606061,0.333333333,5,0,0.617816092,WIN,3,9198,2020,0,0,1,0.151515152,1,0,0,0,0.9,0,0,0,0,0.61987041,0,0,0
